"(265, 2)","[(197748738449921, 1), (36614110124735294634435619027766763481L, 1), (29324808311, 1)]"
"(266, 3)","[(1256610601, 1), (1084483, 1), (295966423763788589324732476512991L, 1), (11173, 1)]"
"(266, 29)","[(593783023L, 1), (27562179710798741L, 1), (2228021448504683912278151797607L, 1), (2465166890095794183630883544755997448973063600237269877654300901998783921454621108465839233875409483181L, 1)]"
"(266, 71)","[(87493503913207009680366362798410474129008144322278074636482928831965809581662432161791130166404919651362379507688716517833491018919965025217275770213327409183453625643199167459256447638418425419521681, 1)]"
"(268, 2)","[(269, 1), (15152453, 1), (42875177, 1), (2559066073, 1), (9739278030221, 1)]"
"(268, 41)","[(24520621409, 1), (1509911978208470628053, 1), (1609, 1), (19646356737427985129, 1), (1611865901, 1), (21977, 1), (18603399853927590330130612559186123845586657532352608023694197667257172254253611689518292378519841652665774515039753879705607933492603559100466489, 1)]"
"(270, 2)","[(811, 1), (15121, 1), (385838642647891, 1)]"
"(270, 3)","[(3511, 1), (4591, 1), (451441, 1), (487891, 1), (73321201, 1), (86548771, 1)]"
"(270, 5)","[(164701, 1), (31472682400981, 1), (182517282870121, 1), (223823944168266601, 1)]"
"(270, 7)","[(40724371, 1), (17796529171, 1), (9702177054167026087524587559070266823314361L, 1)]"
"(270, 17)","[(69179323152303423299755666170732061L, 1), (565387276211547139063028657777354485049264211187888501L, 1)]"
"(270, 19)","[(541, 1), (217301139392931880414361208407908218574162549846031198440256270863814809842869089216766341L, 1)]"
"(270, 23)","[(21601, 1), (264121602381250661783845115365366071901L, 1), (19414509062566352951874455232748461649474574032534763701L, 1)]"
"(270, 29)","[(5355451, 1), (4960776722135494976052942584437236278351828461L, 1), (73843133618206612175052417497207907711716337815428111L, 1)]"
"(270, 37)","[(1479256027410232444422119114451202082232846301L, 1), (55014957942012620198683916537699930878179765549608224876200212300581L, 1)]"
"(270, 41)","[(4119287131, 1), (12194187661, 1), (2627016160739473249066278745257134077010880857952277324022720604620761570598325305821179221826751L, 1)]"
"(270, 43)","[(271, 1), (72901, 1), (424885583144405869075043730054297364588378333710841L, 1), (485013726602301555434179349042281680620745942346327132753291L, 1)]"
"(270, 49)","[(68347801, 1), (154625887441, 1), (2295769290481, 1), (149009724864611641, 1), (68567709277540022540929078685056741L, 1), (199456647390474427899284310590084156701L, 1)]"
"(270, 67)","[(2874778529761, 1), (1154713062447179873731L, 1), (2113447581304450370182171L, 1), (15839622430760889869935441783951L, 1), (2701288795795493067370015877638287923403151L, 1)]"
"(270, 71)","[(271, 1), (20521, 1), (208531686303480061, 1), (16836865451696748149295491671900851694055698494408152801701377476796973490513213418437475158088317902172531971L, 1)]"
"(270, 73)","[(271, 1), (110161, 1), (630953558857238761, 1), (13298756205463696857026923458003811L, 1), (576023695820399528524440309792518566684376107470612976475910297109437828301L, 1)]"
"(270, 79)","[(12421, 1), (26272891, 1), (130462635364664305339678491034740661056036005384241919193502918999277341812317508994789826317376960653727210880401733145145111L, 1)]"
"(270, 101)","[(271, 1), (1621, 1), (15661, 1), (12666199771, 1), (680520557481301, 1), (783582719826871, 1), (8189553089393458362061829466024529441L, 1), (5379407967788020337037039754785250250636060703842081058271L, 1)]"
"(270, 109)","[(271, 1), (541, 1), (3377079587400224528553030921769230765121552691388460800631543009374887157306978898391163413584781072557336359617963772973018282340579538885931L, 1)]"
"(270, 127)","[(16741, 1), (187651, 1), (444151, 1), (1679131, 1), (4524191900882011, 1), (619893223960508351281L, 1), (99028776758266672281767913310531L, 1), (45761587695171302627172222680274119655010682775245730496569931L, 1)]"
"(272, 2)","[(383521, 1), (2368179743873, 1), (373200722470799764577L, 1)]"
"(272, 3)","[(17, 1), (5641553, 1), (23229617, 1), (2670091735108484737, 1), (1981703105982814843334309489L, 1)]"
"(272, 5)","[(17298244498006001776733260622470717119751907722059351560259725074404263356882341457, 1), (17, 1), (999329, 1)]"
"(272, 7)","[(17, 1), (325812091330120551130834546785671855514544454484727997217283987549927591807767121, 1), (49853897949169, 1), (5388077170097, 1)]"
"(272, 19)","[(242403137, 1), (197661772763886782414648402987289548229725166305968034987558179673781315847564029960335402365704962774410569040802498598237224060025356533041223314383069633, 1)]"
"(272, 37)","[(17, 1), (96882144561857906027941926301306999181653860955608492733770462522022632098320963570434894155019613027132689376406801327789068766175624522344832665046605458167553889348539477578569506369, 1), (325932760935857, 1)]"
"(273, 2)","[(108749551, 1), (4093204977277417, 1), (86977595801949844993L, 1)]"
"(273, 5)","[(147523027666865847120048686313640646589477413814689116134384333811L, 1), (376909369155066379919582224252183771L, 1)]"
"(273, 31)","[(506689, 1), (185132557920495596938145804851263886171336743664750756385617201453064721365938284607149364843137310486212177062376188851995613512642388803830408032658645002786021, 1), (81651312342656239, 1), (36431906368440493, 1), (211173991474447, 1)]"
"(273, 53)","[(13530183612395011239350401, 1), (547, 1), (2731, 1), (9962816115778389675001489866122747906775511426765381723754193156557801888481735916866024554201923027345687196053249551905614511983248367408463637581901798851275582097853397796408580786810272433649870516851333870337153, 1)]"
"(273, 157)","[(547, 1), (29808324295710760058720011476376112029190129620962790651613961114949960417766710865270455489432612399476400406642143045374997588698197561038382130378869890769910045915415631664603205343755395152256322472877999735614943544703770734041409642705004721246035243546957727486507821421973018087379792530574903967142431083, 1)]"
"(274, 5)","[(61562630761411218787053569, 1), (4011366712134698762723279325243498287, 1), (7642530702770043710321, 1), (2741, 1), (823, 1), (22469, 1)]"
"(274, 17)","[(556769, 1), (20443274925630863281L, 1), (415293102721035675881L, 1), (456993691372226416990257144675168206755481168922963612303475934005572402171419L, 1), (95882485832085923851408560250050554630404651L, 1)]"
"(274, 23)","[(142478374928141569758639841, 1), (3373763, 1), (3034210330344103, 1), (106861, 1), (29302365449096192412259139838717083929305527871060092257427755792591676610349245887563571844301253691193643, 1), (188506233397, 1), (31511, 1), (5534562169, 1)]"
"(275, 2)","[(382027665134363932751L, 1), (4074891477354886815033308087379995347151L, 1)]"
"(275, 5)","[(43877290026688801, 1), (29881163609373451, 1), (1234133939501, 1), (354655233566701, 1), (233201, 1), (23785874550224051, 1), (74244097395602258857646710053170733601, 1), (263235486450437228201, 1)]"
"(275, 31)","[(5988564461283555992781561320347611668559193354198318388653474076042995157372057369143202709919324736054482517879120584508248125865454410987100486013583725080495847971900153848065057606549715320971270703290880350974806011206791888381079822060395060709580843497684095615234815858612351, 1), (437168886001, 1), (7151, 1)]"
"(275, 61)","[(146786926555369867319851, 1), (5702296601, 1), (24080766831543782762257634146626872135417006235521463649106359706367607815240217629165554917593911862447491988496746631894322168214519145315971759290996702040100361559463662410915820225392830907094278128937978300129082574930223104627761838155259148044975433157470875129329315823355443749861036763785274883789608269844301, 1), (57751, 1)]"
"(275, 101)","[(202260663049905512877227462703315037662185325269173983229529079683764359160433967283225276564334986720515283862618515803555229493417696299373873255406092966078165905898735329520858022998737530685847424834429138072194261845854963570889739521115473937214612441676448368939339537085827105651202862109151038133101106142381955527149065612157662687048335886758969839788282802431899002162816101, 1), (2587751, 1), (12101, 1), (11551, 1)]"
"(276, 2)","[(70334392823809, 1), (5415624023749, 1)]"
"(276, 17)","[(277, 1), (102121, 1), (7982229397, 1), (27002645916711059857L, 1), (313241910631604472552692207634009857389614425395861565508501541735484497L, 1)]"
"(276, 19)","[(34003078904969754612340278227533300855029145143025334674649875227429129104248316720327953196876142884505207622321L, 1)]"
"(276, 29)","[(1657, 1), (131357330712781, 1), (49861941198470143203021952633273L, 1), (45289122365151938534437889045122104121124720231930173347623365044490005533054341L, 1)]"
"(276, 37)","[(190171543595172207686568411537737844637L, 1), (127071941264943368945910706165202259188094997L, 1), (41578961744061614975678470962162565683252415068682171249L, 1)]"
"(276, 41)","[(1381, 1), (6168197956321, 1), (5462692631961975433, 1), (10172440103584384745764297L, 1), (17784996389979456940798981417344405152920488285966746540635226057336375402198805661L, 1)]"
"(276, 43)","[(277, 1), (11317, 1), (306442308169, 1), (1106924797513993, 1), (234258278943068744675585978380945837L, 1), (2234014735646087525283478806714530231558217072619263663910755701095662445741L, 1)]"
"(276, 47)","[(5169752649637, 1), (269984164252798123249284445821995596321839666535703962189731508807125462486839737331100397849702802364030510516750521623582108583282413L, 1)]"
"(276, 61)","[(6073, 1), (6669391789, 1), (1658710205938861, 1), (191373654907732682053023807588453994676591140216665278997017258297198176543314881387222145972707772713841447665251304182077414673L, 1)]"
"(276, 67)","[(1381, 1), (11329121225646488131185003014590797718144352010255483257989L, 1), (3164386119063190192820467125840581029116142845096486637606678110644823483186970573760596401131734969L, 1)]"
"(276, 97)","[(277, 1), (3037, 1), (15461521, 1), (526965271229596398755706797960193234994794474267046448588103274180776867547880973827954312083080428616548458082904002979838345258140516753975517028101895017518289L, 1)]"
"(276, 109)","[(196593145259890419633277004736821454745524713546260575057171612596975244591642337406992677965233028991059667322760455839070412751968965374074729253243257540106218162684831214966961L, 1)]"
"(278, 19)","[(40902419, 1), (1522603842374632207486781206672179673L, 1), (197169025303508469905893274081413111L, 1), (22727199936464422424489404390950261257818883268799770651834450353362977075940971210369763627481867L, 1)]"
"(278, 23)","[(6532777380605979985113733, 1), (313307, 1), (122273355958371991403102045779957735799516979947422587553128745040574142255158996896503237438659610443010394562182908291672727, 1), (65334455492101, 1), (4857534564864402151, 1)]"
"(279, 3)","[(73359691843377278752103317712455408871941453709380600726770643232683599826872817565929L, 1)]"
"(279, 5)","[(247114592858611, 1), (2619475147786243221682441564765834085031894176855868169779152514905083781606453302669371739151283560390355875491L, 1)]"
"(279, 13)","[(52306921, 1), (18734293854288203003982548158661893682628363562645943055215844598861287116655217870830160573907202650118983289288834291111840006131934667226239109755040571685567592934851268649, 1), (329920430037432121, 1)]"
"(280, 2)","[(84179842077657862011867889681L, 1)]"
"(280, 3)","[(281, 1), (18481, 1), (369879560116990841, 1), (3353336738929580410561L, 1)]"
"(280, 5)","[(24554874798220986864643786538129965751201L, 1), (514845603025661988644048801L, 1)]"
"(280, 7)","[(1347698311896398262115524401787850534828614953985505327369990790423147269305628801L, 1)]"
"(280, 13)","[(281, 1), (175362601, 1), (960991081, 1), (18603406827218262281L, 1), (98542117049331707365837814692925061564939784267984202281850927032081L, 1)]"
"(280, 17)","[(256402094666712277343533321132464467806315736646582961L, 1), (51782150580788338874609747937866194818812699961309513572252934481L, 1)]"
"(280, 19)","[(281, 1), (691551841, 1), (16429010813881, 1), (180387544473837666808884776779852208399002738605865560401031169362047880914993423453326861039305041L, 1)]"
"(280, 23)","[(281, 1), (10923620781049180674401L, 1), (1319762353105502239973877413549107890281L, 1), (13131221858142021015567876953311693764168501124139647820126457015521L, 1)]"
"(280, 29)","[(2521, 1), (2148701639633641, 1), (800135746077627121, 1), (56662506054011728745606440655490785728543378967976899649141335514421088083827658108661452198462019257681L, 1)]"
"(280, 31)","[(2331436501821281, 1), (1740411887732051422580111846883613801L, 1), (36512993988967353707194509407564229025599475953748878086244384549507444054395026768882090361L, 1)]"
"(280, 37)","[(2521, 1), (3227281, 1), (324063154353877323528398732401L, 1), (1337600616681453090705488229802232476043270100501887855958928512353615464206014049084383325841540224106531806121L, 1)]"
"(280, 41)","[(281, 1), (790852441, 1), (302307289538297344477304991131824938794592149900972611433419526469855266692430690501831823718893061024701464283181859045052537445963234938869201L, 1)]"
"(280, 43)","[(14269459409711446361L, 1), (455579676884688766081542294532589443673229540988874347410990391082601190900363184026663828622288907192497762919981054402058558392885676841L, 1)]"
"(280, 61)","[(1128469633812187801, 1), (2183606182856432238498167050343381617730796863182451888923313801214465871949612928187478983498820711805713337352062361034307030767152612659960395534930281L, 1)]"
"(280, 73)","[(3470881, 1), (12615121, 1), (27103441, 1), (45107967929064041, 1), (70651941608683795081L, 1), (100133971781239318147958800296963328414938530517954524676001L, 1), (199838979752116376539845137389700428151783101300034482816737521L, 1)]"
"(280, 97)","[(281, 1), (191152584604751982773333173628509993585373882523617538634960116897373289877564062941020990426138891067045078623098253024535217669433769688245174244296648245244727042799925389385785606032681L, 1)]"
"(280, 113)","[(15751858543803761, 1), (41067875966594068481L, 1), (192617850604148111390980592151309005964280619261772090548183028224180704030958500149181409784114257133911619073913075026232137056491532091908914537244710479528081L, 1)]"
"(280, 127)","[(281, 1), (131973094681, 1), (2804317582081, 1), (18708454772014841, 1), (907723733330010256880641L, 1), (5225726653001017098448764658016233081854912903732414135777941511161548419010078946906281042794378689952498923660157739694651172116079961L, 1)]"
"(280, 131)","[(281, 1), (26659765066570440281L, 1), (348820326059080225561L, 1), (662922046415327265160000026761L, 1), (104572502347040596375209531288581831349594657592413385818307179605553112685256389837093276530554725481564761458164158174139765162161L, 1)]"
"(280, 197)","[(281, 1), (8681, 1), (9241, 1), (169681, 1), (332081, 1), (14617914664828864529122472363585229230560022886089789929216216771127989985383819838028220866783772988134035967243556295014551638955918156303597122978599280708116129975145056960560337249456537938546601L, 1)]"
"(282, 2)","[(35273039401, 1), (1681003, 1), (111349165273, 1)]"
"(282, 13)","[(590202369266263393, 1), (5543378280211344540691655347780558748654344430063949129745782414473344697955103777273L, 1)]"
"(282, 17)","[(283, 1), (144103, 1), (12279811993483, 1), (4634866394782105265047690366698720693067L, 1), (72501596077421679100254755079975081841335666331936381L, 1)]"
"(282, 19)","[(13936441, 1), (333727879507086463224272104667066965275957749593860456313462467403830468386861591502556976839172324499920857441L, 1)]"
"(282, 23)","[(34688539, 1), (939651919, 1), (264152207855984160949813235363557L, 1), (15300836570666093093798760152408367397L, 1), (1505518827753584897359143292271370950581L, 1)]"
"(282, 31)","[(283, 1), (507883, 1), (46498537840556983960843L, 1), (40212500195692026483824851508412206472937L, 1), (616167879525642360312211084179957260172237705343394621983977724819L, 1)]"
"(282, 43)","[(1129, 1), (4513, 1), (64579, 1), (244205775577279, 1), (24214201369607449433533496377954479152667923256174307675957366280819032453385262534387527105418759749015913195003818417527957L, 1)]"
"(282, 67)","[(2539, 1), (3244693, 1), (3986839091042683, 1), (4397066197049266095801948163890695874042463L, 1), (7009491121832692886100941944790941723131997189782751698407812372994824848103272025868456119346987923L, 1)]"
"(282, 73)","[(5320213, 1), (17972324199637, 1), (28253848369581967379590815155058804296217734534624902412729206900258403363859172482783135829463389653276346774958877745321865840962017832976822936093689L, 1)]"
"(284, 23)","[(3572461080739379537L, 1), (462692901698327060123361721L, 1), (26473813301278169535953932014720806893585199299441835076622331442369553820170885874976262344189904862477042837589593220675369311176827167972672873L, 1)]"
"(284, 41)","[(2273, 1), (448578856447419411468417693767646868089428162673470009607382718148604579223505251108316131527459085348827447011463487272117875754411977814797825102959367136011608964933046186457, 1), (68043751464721045764039329, 1), (88767743050514331929, 1)]"
"(285, 2)","[(1491477035689218775711L, 1), (25349242986637720573561L, 1)]"
"(285, 5)","[(30211, 1), (133132985925247870826107995408906787732115039491, 1), (571, 1), (260930841421, 1), (92757923249442703145312616943985191, 1)]"
"(285, 31)","[(3920936251148401470200658014908241714694170538116613994218282834772718364953818724273250282786815182530766295583349833898930740449605685960721311306996507348061046948435659667145938134935154533324580155851, 1), (5271361, 1), (2851, 1)]"
"(285, 61)","[(571, 1), (173755370940421, 1), (96331, 1), (76699269541840128721, 1), (1598128951, 1), (106152310282306954806557383431826125254810828209921541040613318465867495607003129300190091686099674000719458456835617075764866440730293183206633022142923275067026606623085962168710689553931091300203407767731, 1)]"
"(286, 5)","[(567618483045329, 1), (3028704600213534236926361, 1), (115878974164753927617074729, 1), (2010581, 1), (2253938672701, 1)]"
"(286, 11)","[(36037, 1), (619151422486169, 1), (303798181831, 1), (1376758841851098858192561441291859498245379, 1), (2003, 1), (172626755159, 1), (2008696691, 1), (859, 1), (784071823409769959923, 1), (23167, 1)]"
"(286, 13)","[(8009, 1), (26955750986564813756380111933, 1), (64050562577, 1), (30550290417769140871696654238260094416331076342968053853544491625001880172607366459189, 1), (120121, 1)]"
"(286, 17)","[(38845379, 1), (126936078206956995866284863506492862693564636253722627863141775858169972921884886673, 1), (7723, 1), (3480049, 1), (393973726113393494033692871, 1), (91396813806307945079, 1)]"
"(286, 89)","[(5804498701, 1), (147193482942512524154787699616512554518428608429261505058995193515394718443659158278115445583736946239736802887650401027766503721902352992733068645864508815825792733661474115658294219261974920704848328165213385042143603436901, 1)]"
"(286, 199)","[(75015091009, 1), (8009, 1), (5425572035623773782429390305185274892376912957054269621137907125889848733744513185096229728283362155155932423401700701151574839348145462874223287626282087839500788927599055552518396988463695338477354456634178996743160941, 1), (8001041498965040263453, 1), (32676379664616403, 1), (859, 1)]"
"(288, 2)","[(1153, 1), (6337, 1), (38941695937, 1), (278452876033, 1)]"
"(288, 5)","[(12621774483536188886587657044524576122057624161243438720703125000001L, 1)]"
"(288, 17)","[(577, 1), (6337, 1), (3631089319319065888197106530464588203307477697086965348592073077979012339699880284197449950870448079789570039809L, 1)]"
"(288, 23)","[(577, 1), (22940642107501633, 1), (4018748932581783605562530555757130783754712194410840622127074370375181043605805427867511870012678956579002730241L, 1)]"
"(288, 29)","[(514081, 1), (381883049677605302160856129L, 1), (49819111403602642405634425548097L, 1), (25110183482880866423228281524885940872637279212301800079709851735601117730337L, 1)]"
"(288, 41)","[(8353, 1), (3535309331713, 1), (6369602240487799930701429855343918058977L, 1), (377325867787190019252826052258444559291326744641L, 1), (946567200304436742306836323241372983781321972400577L, 1)]"
"(288, 47)","[(44641, 1), (20691940033, 1), (35963275176462711831975136873821166626695165850539700745982946891970634969143564092406385440987946650153787910377956589341842167851492978489645537L, 1)]"
"(288, 53)","[(577, 1), (72711649, 1), (3508834580865118369, 1), (32461949622098126881L, 1), (709849336358212367242287700420834419952613730073319760788872357649652674296258124723932213459655475274577492780956513L, 1)]"
"(288, 89)","[(3169, 1), (6337, 1), (1115713, 1), (65429281, 1), (127942849, 1), (4876236145771489, 1), (15965866578126139480158980130722848598225281L, 1), (18601715349037532501314018590558767876213779009L, 1), (50987511189120818687529723044628201091918625402566561L, 1)]"
"(288, 113)","[(2017, 1), (4085857, 1), (38414135521, 1), (10846453020804424988793643342025089L, 1), (36287972995301011423924969284575677140325622125654410166195934289654395475366833629096859446427294410274707735056611210948851991585456601137761L, 1)]"
"(290, 5)","[(17149742984461L, 1), (388917369321230148861862121856409329475801L, 1), (98047293061L, 1), (3532907090761L, 1)]"
"(290, 11)","[(54521, 1), (8653719005168933795819192954442052944398178101271333803063467458016405399722313222353196657036509056155169947241, 1)]"
"(290, 13)","[(117977510451276076784741, 1), (7634343961, 1), (73232629025218978290763395823585495579180828104175591008986072139391351651, 1), (943112272332884711, 1)]"
"(290, 17)","[(4060291, 1), (3617912249174405637818133317502367981L, 1), (66335103240679338789812391591674887520431L, 1), (702010928988259549051599444187057765822827200657411641L, 1)]"
"(290, 19)","[(513881, 1), (224046751, 1), (9858747578331856338450147232286926114615343741L, 1), (117128073472682790932525142034997817976207361L, 1), (1315211409858295604581107271920860265251L, 1)]"
"(290, 23)","[(9550034760985541, 1), (1644053684741677343182925103202519659437854007234871021732292756274213188418875271L, 1), (21681035721798173134480290811916768306604332270047243531L, 1)]"
"(290, 61)","[(20357435884916636655785417760628155132180370471621887898413177096456810397031059553666127474057048463269267994144972331366872403658628710602841484757466580343538285971, 1), (1393451, 1), (6469282301, 1), (501571088520630341, 1)]"
"(291, 2)","[(272959, 1), (2065304407, 1), (5434876633, 1), (1170711644777651877659556633665719L, 1)]"
"(291, 5)","[(425798685220729, 1), (8731, 1), (34611033834995765790775485250424276896925218757932561338298955171420128420674899049543013420771, 1), (15247819, 1), (65482996292971, 1)]"
"(291, 13)","[(179602500680615671, 1), (380190042833448440170693700875743962791357565465182460562840221707360350742932119757140496645963400538522502678715893132275048342009179332270748218368801839, 1), (10477, 1), (29520729391808673332666926129, 1), (329520253, 1)]"
"(292, 5)","[(84128413, 1), (83444903937506307499012871042158205119704061635459618689L, 1), (293, 1), (772557938155429260697128053L, 1), (27133517, 1)]"
"(294, 2)","[(748819, 1), (26032885845392093851L, 1)]"
"(294, 3)","[(7, 1), (1471, 1), (3529, 1), (15583, 1), (119471899, 1), (200568859, 1), (882757098511, 1)]"
"(294, 5)","[(7, 1), (9887502829, 1), (746966736310231309784898470362787834256167309467L, 1)]"
"(294, 13)","[(1314082687, 1), (17712284017, 1), (14790290915806570339477L, 1), (10823497552612287100497624217884791955767063445490123L, 1)]"
"(294, 16)","[(84673, 1), (265549217634074770386573489863592827112366481L, 1), (6225705473971244034925408772395577890626984089129137L, 1)]"
"(294, 17)","[(7, 1), (19993, 1), (410395000454349514987937291939167L, 1), (396763149832372965256452986373117970449916425353494996097706956977L, 1)]"
"(294, 19)","[(7, 1), (2647, 1), (8821, 1), (28813, 1), (508910767, 1), (108568180264119799769121739244161055340857843445563281409717912565444625389023505349399L, 1)]"
"(294, 23)","[(8821, 1), (11173, 1), (315569899, 1), (7739770426348672785518131L, 1), (10083863422937321230792850197348101041751242013030332981084126227637370457L, 1)]"
"(294, 25)","[(26753443613214655421212169339114233130011764853739132929L, 1), (99903576869256190727097232331401591366261430459324620368165169L, 1)]"
"(294, 27)","[(7057, 1), (98502708151, 1), (12231335108297593, 1), (509877871418877193, 1), (1087335115477019329095248479437907L, 1), (364069634972352213935480021337032204869L, 1)]"
"(294, 29)","[(6614119, 1), (34263282145373319277L, 1), (3062886168329366105491080137538061876555936030173493196916970152967620095494637648677501784362507L, 1)]"
"(294, 31)","[(7, 1), (159937, 1), (9561579721, 1), (64636178950385134849L, 1), (271850396970977758135167506177853660032390686409146468624342980428372281018835720869972351L, 1)]"
"(294, 37)","[(883, 1), (169639, 1), (179420368429, 1), (453829286821, 1), (61437242803875144548608957993L, 1), (1028748145978157777600859222877L, 1), (694949695513562916351282521579306518189633L, 1)]"
"(294, 61)","[(7, 1), (883, 1), (1471, 1), (216973, 1), (8029366167439, 1), (38491439536405969, 1), (154698808300640859949L, 1), (9812681818777354804904305692697L, 1), (1003018465551571833993554980901186890356891476893618361749L, 1)]"
"(294, 67)","[(29401, 1), (169933, 1), (30541448748091, 1), (10955251968245971, 1), (45874679041644601, 1), (32030119329146372268962840660588778312407904037731939750541548097569748005234218343581981509988893L, 1)]"
"(294, 71)","[(3697933, 1), (266442499, 1), (325191178441212421586743492764362114475905451160103906495315227434106754901598912527405602808101290880780245075475517955223327654174108742823L, 1)]"
"(294, 73)","[(7, 1), (883, 1), (100023347523876693394156869877L, 1), (14706069553510302605414839600980756379868156047L, 1), (363465760773389953926791978423158507510644897913849066021065531470274207970951L, 1)]"
"(294, 97)","[(883, 1), (7351, 1), (118189, 1), (9192793, 1), (1253615330857, 1), (1426708926035989, 1), (69908038743273980599605205178342914282865117756947163452783L, 1), (87794482202174016353300412519137310994253131176053926773725731L, 1)]"
"(294, 113)","[(181693, 1), (448939, 1), (147079381, 1), (581902883388110374777L, 1), (281249330950848519886411L, 1), (208916306847505150085017603L, 1), (2675782612079740004898626179L, 1), (26190678785817165662127144253515494797766708479032690313L, 1)]"
"(295, 2)","[(3812358161, 1), (452824604065751, 1), (132751, 1), (4721, 1), (5794391, 1), (128818831, 1), (4410975230650827973711L, 1)]"
"(296, 2)","[(20988936657440586486151264256610222593863921L, 1)]"
"(296, 3)","[(410257, 1), (31199592961514012689L, 1), (4106523677041507922228794417L, 1), (9537896093307601, 1)]"
"(296, 5)","[(3257, 1), (3542233, 1), (10044059578457, 1), (386351092900612873139777599710627862374177787331266972225815987845011959800953L, 1)]"
"(296, 13)","[(3257, 1), (560678027993, 1), (1101387676814956556300009364106804555971465119126162820572961736808253230482686746360188987992510684440680587669783344681469522482654035921, 1), (12716161, 1)]"
"(296, 41)","[(4441, 1), (972611474937931434501237623626493233643324020166012136387054764017559967384862034915818258575132743433489902104310679925171845836545183552787636563870268981329470109947533738321975285849816639233689528297575081, 1), (942530454961, 1), (4277201, 1)]"
"(298, 13)","[(2178083, 1), (116074376635730928614232144470353365646117617298362930621766252814657657940711714839898737165004840812269518148568765274119140279550097633928534053976960169, 1), (2683, 1)]"
"(298, 23)","[(1044193, 1), (16987, 1), (237186182926219235478859, 1), (489019, 1), (1599277183924083741742033858490377187880148347082612286403104842030658336420826922219007105667623905667099030034108373537631939668380081923094540764917799966611751, 1)]"
"(300, 2)","[(1201, 1), (63901, 1), (13334701, 1), (1182468601, 1)]"
"(300, 3)","[(1201, 1), (55201, 1), (2229552891865882714320177992401L, 1)]"
"(304, 2)","[(27361, 1), (69394460463940481, 1), (11699557817717358904481L, 1)]"
"(305, 2)","[(364371848053973128400380293624417256758401L, 1), (484074637694471, 1), (2441, 1), (1831, 1), (4271, 1), (270841, 1)]"
"(306, 2)","[(123931, 1), (26159806891, 1), (27439122228481, 1)]"
"(306, 3)","[(919, 1), (436357, 1), (133395235891527691, 1), (123343105382171675857L, 1)]"
"(306, 9)","[(1138519513, 1), (35607030658709229193260575885656871661172155836614988480437189045361490821238551017L, 1)]"
"(312, 2)","[(84159375948762099254554456081L, 1)]"
"(312, 11)","[(9412986527001574899587648568386979524273109493049696021721182882476875386635131314293005450706774081L, 1)]"
"(315, 2)","[(870031, 1), (983431, 1), (29728307155963706810228435378401L, 1)]"
"(315, 3)","[(1571221, 1), (335422140063430947448491304902193015341719353456516541680805341L, 1)]"
"(318, 2)","[(6043, 1), (4475130366518102084427698737L, 1)]"
"(320, 2)","[(3602561, 1), (94455684953484563055991838558081L, 1)]"
"(320, 3)","[(4151768361337614527605197761L, 1), (2839798262237352133440978975949121L, 1)]"
"(324, 2)","[(3618757, 1), (106979941, 1), (168410989, 1), (4977454861, 1)]"
"(325, 2)","[(4613679391936953610429590532014122532260339739644049093601L, 1), (51879585551, 1), (7151, 1)]"
"(328, 2)","[(13121, 1), (8562191377, 1), (12243864122465612155106392056552353L, 1)]"
"(328, 3)","[(41, 1), (2297, 1), (32326369, 1), (7088757890453145334311443322801793110058505541970400820190920577L, 1)]"
"(330, 2)","[(415365721, 1), (2252127523412251, 1)]"
"(330, 3)","[(331, 1), (991, 1), (4951, 1), (1286011, 1), (4968781621, 1), (11123788282861, 1)]"
"(330, 16)","[(14736481, 1), (514210163281, 1), (649817602852289358605542163521L, 1), (408366574882937448121335727135953165832656645121L, 1)]"
"(333, 2)","[(1999, 1), (10657, 1), (169831, 1), (1238761, 1), (36085879, 1), (199381087, 1), (698962539799, 1), (4096460559560875111, 1)]"
"(333, 3)","[(1179099721L, 1), (2628354173876461837L, 1), (3552943040788863852841838506789344837191632515742882433271057428704799390413L, 1)]"
"(335, 2)","[(464311L, 1), (1532217641L, 1), (21505409328405921060057783156144213618485460844911284448661782641L, 1)]"
"(336, 2)","[(2017, 1), (25629623713, 1), (1538595959564161, 1)]"
"(336, 3)","[(13441, 1), (473451024093683360527418040621798755737921L, 1)]"
"(336, 11)","[(52081, 1), (126001, 1), (247437888847604652162337L, 1), (118738136976330434629762417L, 1), (48818905534544206266896589024664809201169L, 1)]"
"(340, 2)","[(1021, 1), (4421, 1), (550801, 1), (23650061, 1), (7226904352843746841, 1)]"
"(340, 3)","[(7674481, 1), (1706953634650967930299490233845839250457448201276787601L, 1)]"
"(340, 5)","[(305628499917436360526387656709869314036777605349084971830967797344177030029392242177734401L, 1)]"
"(342, 2)","[(19, 1), (19177458387940268116349766612211L, 1)]"
"(342, 3)","[(19, 1), (25309, 1), (42509373931, 1), (102310358933917, 1), (1676620643529235921057L, 1)]"
"(343, 2)","[(62228099977, 1), (1428389887, 1), (58961804474844164724814095915114338093146118248375213688557057, 1), (6073159, 1)]"
"(345, 2)","[(162383614111595675973306320509614573241829932932497191L, 1)]"
"(348, 2)","[(349, 1), (29581, 1), (27920807689, 1), (22170214192500421, 1)]"
"(348, 3)","[(19437193, 1), (1388985225193, 1), (11256710946186882997409087921239729L, 1)]"
"(350, 2)","[(1051, 1), (110251, 1), (347833278451, 1), (34010032331525251, 1)]"
